Date:,9/13/2023,,,,,,,,
Time:,7:52 PM,,,,,,,,
Summary Notes:,sphere velocity,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Data Timestamp,q,V_ref,Alpha,NF/SF,AF/AF2,PM/YM,P,Orientation,Notes
[yyyymmdd hh:mm:ss.sss],[psf],[mph],[deg],[lbf],[lbf],[in-lbf],[inH2O],,
20230913 19:52:01.984,3.4,37,0,0.04,0.13,0.07,0,Normal,
20230913 19:52:02.000,3.6,37,0,0,0.11,-0.07,0,Normal,
20230913 19:52:02.015,3.8,38,0,-0.04,0.11,-0.11,0,Normal,
20230913 19:52:02.031,3.6,37,0,0.01,0.1,0.01,0,Normal,
20230913 19:52:02.046,3.6,38,0,0,0.09,0,0,Normal,
20230913 19:52:02.062,3.9,39,0,-0.05,0.08,-0.15,0,Normal,
20230913 19:52:02.078,3.8,39,0,0.01,0.12,-0.03,0,Normal,
20230913 19:52:02.093,3.5,37,0,0.07,0.1,0.14,0,Normal,
20230913 19:52:02.125,3.7,38,0,-0.09,0.13,-0.24,0,Normal,
20230913 19:52:02.140,3.8,38,0,-0.1,0.12,-0.2,0,Normal,
20230913 19:52:02.156,3.7,38,0,0.13,0.07,0.34,0,Normal,
20230913 19:52:02.171,3.9,39,0,-0.03,0.08,-0.05,0,Normal,
20230913 19:52:02.187,3.8,38,0,-0.09,0.09,-0.26,0,Normal,
20230913 19:52:02.203,3.8,38,0,-0.06,0.1,-0.12,0,Normal,
20230913 19:52:02.218,3.8,39,0,0.13,0.08,0.3,0,Normal,
20230913 19:52:02.234,3.8,38,0,-0.08,0.09,-0.23,0,Normal,
20230913 19:52:02.250,3.9,39,0,-0.09,0.09,-0.2,0,Normal,
20230913 19:52:02.281,4,39,0,0.11,0.08,0.3,0,Normal,
20230913 19:52:02.296,4,39,0,-0.01,0.07,-0.08,0,Normal,
20230913 19:52:02.312,4,39,0,-0.1,0.1,-0.22,0,Normal,
20230913 19:52:02.328,3.8,38,0,0.11,0.09,0.24,0,Normal,
20230913 19:52:02.343,4,39,0,0.04,0.04,0.08,0,Normal,
20230913 19:52:02.359,4.1,40,0,-0.03,0.09,-0.04,0,Normal,
20230913 19:52:02.375,3.8,38,0,0.06,0.07,0.15,0,Normal,
20230913 19:52:02.390,4,40,0,0.05,0.06,0.17,0,Normal,
20230913 19:52:02.406,3.9,39,0,-0.04,0.07,-0.17,0,Normal,
20230913 19:52:02.421,3.9,39,0,0.03,0.06,0.12,0,Normal,
20230913 19:52:02.437,4.1,40,0,0.05,0.08,0.13,0,Normal,
20230913 19:52:02.453,4,39,0,-0.03,0.09,-0.08,0,Normal,
20230913 19:52:02.468,3.9,39,0,0.01,0.08,0.01,0,Normal,
20230913 19:52:02.484,4,40,0,0,0.08,-0.01,0,Normal,
20230913 19:52:02.500,4.2,40,0,0.01,0.09,0.01,0,Normal,
20230913 19:52:02.515,3.9,39,0,0.02,0.08,0.04,0,Normal,
20230913 19:52:02.546,3.9,39,0,-0.04,0.09,-0.1,0,Normal,
20230913 19:52:02.562,4.2,41,0,-0.01,0.09,-0.01,0,Normal,
20230913 19:52:02.578,4.2,41,0,0.07,0.09,0.11,0,Normal,
20230913 19:52:02.593,3.9,39,0,-0.04,0.1,-0.15,0,Normal,
20230913 19:52:02.609,4.2,40,0,-0.04,0.1,-0.1,0,Normal,
20230913 19:52:02.625,4.2,40,0,0.05,0.1,0.08,0,Normal,
20230913 19:52:02.640,4.1,40,0,0,0.08,-0.01,0,Normal,
20230913 19:52:02.656,4.2,41,0,-0.04,0.09,-0.14,0,Normal,
20230913 19:52:02.671,4.2,41,0,0.01,0.09,-0.01,0,Normal,
20230913 19:52:02.687,4.1,40,0,-0.03,0.08,-0.03,0,Normal,
20230913 19:52:02.703,4.2,41,0,0.04,0.11,0.12,0,Normal,
20230913 19:52:02.718,4.3,41,0,0,0.07,-0.02,0,Normal,
20230913 19:52:02.734,4.1,40,0,-0.05,0.08,-0.12,0,Normal,
20230913 19:52:02.750,3.9,39,0,0.03,0.07,0.05,0,Normal,
20230913 19:52:02.765,4.3,41,0,0.08,0.09,0.17,0,Normal,
20230913 19:52:02.781,4.2,41,0,-0.1,0.08,-0.33,0,Normal,
20230913 19:52:02.812,4.2,41,0,-0.05,0.09,-0.12,0,Normal,
20230913 19:52:02.828,4.4,42,0,0.1,0.08,0.28,0,Normal,
20230913 19:52:02.843,4.2,40,0,-0.04,0.1,-0.11,0,Normal,
20230913 19:52:02.859,4.4,41,0,-0.1,0.11,-0.26,0,Normal,
20230913 19:52:02.875,4.3,41,0,0.02,0.11,0.05,0,Normal,
20230913 19:52:02.890,4.3,41,0,0.03,0.1,0.05,0,Normal,
20230913 19:52:02.906,4.3,41,0,-0.04,0.07,-0.08,0,Normal,
20230913 19:52:02.921,4.4,41,0,0.02,0.1,-0.06,0,Normal,
20230913 19:52:02.937,4.2,41,0,0.03,0.07,0.07,0,Normal,
20230913 19:52:02.953,4.2,41,0,0.01,0.08,-0.01,0,Normal,
20230913 19:52:02.968,4.4,41,0,0,0.08,0,0,Normal,
20230913 19:52:02.984,4.4,42,0,-0.01,0.09,-0.05,0,Normal,
20230913 19:52:03.000,4.3,41,0,-0.05,0.12,-0.15,0,Normal,
20230913 19:52:03.015,4.4,42,0,-0.02,0.1,-0.04,0,Normal,
20230913 19:52:03.031,4.3,41,0,0.03,0.1,0.08,0,Normal,
20230913 19:52:03.046,4.7,43,0,0,0.09,0.04,0,Normal,
20230913 19:52:03.078,4.4,42,0,0.04,0.09,0.06,0,Normal,
20230913 19:52:03.093,4.4,41,0,0.01,0.09,0.04,0,Normal,
20230913 19:52:03.109,4.6,42,0,-0.04,0.07,-0.03,0,Normal,
20230913 19:52:03.125,4.6,42,0,-0.01,0.08,0,0,Normal,
20230913 19:52:03.140,4.2,40,0,0.05,0.06,0.13,0,Normal,
20230913 19:52:03.156,4.8,43,0,-0.03,0.06,-0.05,0,Normal,
20230913 19:52:03.171,4.6,43,0,-0.08,0.06,-0.2,0,Normal,
20230913 19:52:03.187,4.4,42,0,-0.03,0.08,0,0,Normal,
20230913 19:52:03.203,4.7,43,0,0.07,0.09,0.19,0,Normal,
20230913 19:52:03.218,4.6,43,0,-0.08,0.08,-0.14,0,Normal,
20230913 19:52:03.234,4.6,42,0,-0.08,0.1,-0.14,0,Normal,
20230913 19:52:03.250,4.6,43,0,0.03,0.1,0.03,0,Normal,
20230913 19:52:03.265,4.9,44,0,0.08,0.09,0.09,0,Normal,
20230913 19:52:03.281,4.6,42,0,-0.02,0.1,-0.08,0,Normal,
20230913 19:52:03.296,4.6,42,0,-0.06,0.11,-0.18,0,Normal,
20230913 19:52:03.328,4.8,43,0,0.07,0.12,0.07,0,Normal,
20230913 19:52:03.343,4.7,43,0,0.05,0.09,0.01,0,Normal,
20230913 19:52:03.359,4.7,43,0,-0.09,0.09,-0.2,0,Normal,
20230913 19:52:03.375,4.9,44,0,-0.01,0.09,-0.05,0,Normal,
20230913 19:52:03.390,4.6,42,0,-0.02,0.11,-0.09,0,Normal,
20230913 19:52:03.406,4.9,44,0,0.05,0.08,0.21,0,Normal,
20230913 19:52:03.421,5,44,0,-0.06,0.11,-0.15,0,Normal,
20230913 19:52:03.453,4.5,42,0,-0.04,0.11,-0.11,0,Normal,
20230913 19:52:03.468,4.9,44,0,0.06,0.08,0.19,0,Normal,
20230913 19:52:03.484,5,44,0,-0.05,0.13,-0.06,0,Normal,
20230913 19:52:03.500,4.9,44,0,-0.09,0.08,-0.18,0,Normal,
20230913 19:52:03.515,5,44,0,0.06,0.08,0.21,0,Normal,
20230913 19:52:03.531,4.9,44,0,0.05,0.13,0.1,0,Normal,
20230913 19:52:03.546,4.7,43,0,-0.05,0.11,-0.18,0,Normal,
20230913 19:52:03.562,5,44,0,-0.08,0.1,-0.14,0,Normal,
20230913 19:52:03.578,4.9,44,0,0.04,0.08,0.12,0,Normal,
20230913 19:52:03.593,5.1,45,0,0.06,0.09,0.11,0,Normal,
20230913 19:52:03.609,5.1,45,0,-0.07,0.09,-0.19,0,Normal,
20230913 19:52:03.625,4.9,44,0,-0.09,0.12,-0.24,0,Normal,
20230913 19:52:03.640,5.2,45,0,0.03,0.1,0.05,0,Normal,
20230913 19:52:03.656,5,44,0,0.09,0.08,0.1,0,Normal,
20230913 19:52:03.671,5.1,45,0,-0.12,0.11,-0.34,0,Normal,
20230913 19:52:03.687,5.1,45,0,-0.09,0.12,-0.25,0,Normal,
20230913 19:52:03.718,4.9,44,0,0.08,0.12,0.09,0,Normal,
20230913 19:52:03.734,5.3,46,0,-0.03,0.1,-0.19,0,Normal,
20230913 19:52:03.750,5.1,45,0,-0.06,0.09,-0.16,0,Normal,
20230913 19:52:03.765,5.2,45,0,-0.04,0.11,-0.06,0,Normal,
20230913 19:52:03.781,5.3,46,0,0.03,0.13,0.11,0,Normal,
20230913 19:52:03.796,5.2,45,0,-0.09,0.11,-0.24,0,Normal,
20230913 19:52:03.812,5,44,0,-0.01,0.12,-0.07,0,Normal,
20230913 19:52:03.828,5.4,46,0,-0.03,0.12,-0.08,0,Normal,
20230913 19:52:03.843,5.3,45,0,-0.06,0.14,-0.18,0,Normal,
20230913 19:52:03.859,5.2,45,0,-0.06,0.13,-0.06,0,Normal,
20230913 19:52:03.875,5.1,45,0,0.03,0.13,0.01,0,Normal,
20230913 19:52:03.890,5.2,45,0,-0.04,0.12,-0.13,0,Normal,
20230913 19:52:03.906,5.2,45,0,0.03,0.13,-0.04,0,Normal,
20230913 19:52:03.937,5.4,46,0,-0.03,0.13,-0.04,0,Normal,
20230913 19:52:03.953,5.1,45,0,-0.05,0.13,-0.15,0,Normal,
20230913 19:52:03.968,5.3,46,0,0.01,0.1,-0.03,0,Normal,
20230913 19:52:03.984,5.5,46,0,0,0.11,-0.08,0,Normal,
20230913 19:52:04.000,5.1,45,0,-0.01,0.13,0.01,0,Normal,
20230913 19:52:04.015,5.3,46,0,-0.08,0.12,-0.11,0,Normal,
20230913 19:52:04.031,5.8,48,0,0.01,0.12,-0.04,0,Normal,
20230913 19:52:04.046,5.4,46,0,0.01,0.08,0.07,0,Normal,
20230913 19:52:04.062,5.4,46,0,-0.03,0.12,-0.18,0,Normal,
20230913 19:52:04.078,5.4,46,0,-0.06,0.12,-0.17,0,Normal,
20230913 19:52:04.093,5.4,46,0,0,0.12,-0.04,0,Normal,
20230913 19:52:04.109,5.5,46,0,0.02,0.1,0.07,0,Normal,
20230913 19:52:04.125,5.7,47,0,-0.02,0.12,-0.15,0,Normal,
20230913 19:52:04.156,5.4,46,0,-0.06,0.1,-0.12,0,Normal,
20230913 19:52:04.171,5.5,46,0,-0.04,0.13,-0.1,0,Normal,
20230913 19:52:04.187,5.6,47,0,0.03,0.1,0.04,0,Normal,
20230913 19:52:04.203,5.4,46,0,0,0.1,-0.06,0,Normal,
20230913 19:52:04.218,5.5,46,0,-0.11,0.13,-0.31,0,Normal,
20230913 19:52:04.234,5.7,47,0,0.03,0.1,0.04,0,Normal,
20230913 19:52:04.250,5.6,47,0,0.02,0.11,0.04,0,Normal,
20230913 19:52:04.265,5.6,47,0,-0.04,0.11,-0.15,0,Normal,
20230913 19:52:04.281,5.8,48,0,-0.03,0.1,-0.11,0,Normal,
20230913 19:52:04.296,5.4,46,0,0.05,0.11,0.16,0,Normal,
20230913 19:52:04.312,5.7,47,0,-0.08,0.11,-0.29,0,Normal,
20230913 19:52:04.328,5.7,47,0,0,0.12,0,0,Normal,
20230913 19:52:04.343,5.8,48,0,0.06,0.12,0.14,0,Normal,
20230913 19:52:04.359,5.7,47,0,-0.08,0.15,-0.16,0,Normal,
20230913 19:52:04.375,5.6,47,0,-0.09,0.13,-0.26,0,Normal,
20230913 19:52:04.390,5.7,47,0,0.06,0.11,0.1,0,Normal,
20230913 19:52:04.421,5.9,48,0,-0.01,0.11,-0.05,0,Normal,
20230913 19:52:04.437,5.3,46,0,-0.03,0.11,-0.08,0,Normal,
20230913 19:52:04.453,5.9,48,0,0.05,0.1,0.11,0,Normal,
20230913 19:52:04.468,6.2,49,0,0.03,0.1,0.04,0,Normal,
20230913 19:52:04.484,5.8,48,0,-0.08,0.09,-0.27,0,Normal,
20230913 19:52:04.500,5.7,47,0,-0.03,0.13,-0.1,0,Normal,
20230913 19:52:04.515,6,48,0,0.02,0.14,-0.08,0,Normal,
20230913 19:52:04.531,6.1,49,0,-0.02,0.16,0.04,0,Normal,
20230913 19:52:04.546,5.9,48,0,-0.01,0.12,-0.09,0,Normal,
20230913 19:52:04.562,5.9,48,0,-0.04,0.16,-0.12,0,Normal,
20230913 19:52:04.578,6,49,0,0.02,0.12,0.07,0,Normal,
20230913 19:52:04.593,5.7,47,0,-0.03,0.1,-0.02,0,Normal,
20230913 19:52:04.609,6.1,49,0,-0.03,0.14,-0.19,0,Normal,
20230913 19:52:04.625,6.1,49,0,-0.04,0.15,-0.13,0,Normal,
20230913 19:52:04.640,5.8,48,0,-0.03,0.15,-0.12,0,Normal,
20230913 19:52:04.656,6,49,0,-0.07,0.1,-0.12,0,Normal,
20230913 19:52:04.687,6.3,50,0,-0.04,0.16,-0.05,0,Normal,
20230913 19:52:04.703,6,49,0,-0.01,0.15,-0.09,0,Normal,
20230913 19:52:04.718,6.1,49,0,-0.08,0.14,-0.22,0,Normal,
20230913 19:52:04.734,6.2,49,0,0.03,0.14,0.04,0,Normal,
20230913 19:52:04.750,6.2,49,0,0.06,0.14,0.13,0,Normal,
20230913 19:52:04.765,6.2,49,0,0,0.14,-0.07,0,Normal,
20230913 19:52:04.781,6,48,0,-0.04,0.11,-0.05,0,Normal,
20230913 19:52:04.796,6.1,49,0,0.02,0.11,-0.01,0,Normal,
20230913 19:52:04.812,6.4,50,0,-0.03,0.12,-0.11,0,Normal,
20230913 19:52:04.828,6.3,50,0,0.03,0.12,0.04,0,Normal,
20230913 19:52:04.843,6.4,50,0,-0.04,0.09,-0.08,0,Normal,
20230913 19:52:04.859,6,49,0,-0.08,0.17,-0.2,0,Normal,
20230913 19:52:04.875,6.5,51,0,-0.02,0.18,-0.02,0,Normal,
20230913 19:52:04.890,6.3,49,0,0.06,0.13,0.17,0,Normal,
20230913 19:52:04.906,6.2,49,0,-0.13,0.13,-0.32,0,Normal,
20230913 19:52:04.921,6.4,50,0,-0.02,0.12,-0.12,0,Normal,
20230913 19:52:04.953,6.4,50,0,0.1,0.09,0.24,0,Normal,
20230913 19:52:04.968,6.6,51,0,-0.09,0.16,-0.25,0,Normal,
20230913 19:52:04.984,6.5,50,0,0.04,0.14,-0.03,0,Normal,
20230913 19:52:05.000,6.5,50,0,-0.03,0.14,-0.06,0,Normal,
20230913 19:52:05.015,6.5,50,0,0.01,0.12,0,0,Normal,
20230913 19:52:05.031,6.5,50,0,-0.05,0.13,-0.14,0,Normal,
20230913 19:52:05.046,6.6,51,0,-0.07,0.16,-0.11,0,Normal,
20230913 19:52:05.062,6.7,51,0,-0.02,0.14,0.01,0,Normal,
20230913 19:52:05.078,6.4,50,0,0.04,0.15,0,0,Normal,
20230913 19:52:05.093,6.8,52,0,0,0.12,-0.08,0,Normal,
20230913 19:52:05.109,6.8,52,0,-0.1,0.16,-0.32,0,Normal,
20230913 19:52:05.125,6.5,51,0,0.04,0.12,0,0,Normal,
20230913 19:52:05.140,6.9,52,0,0.04,0.12,0.08,0,Normal,
20230913 19:52:05.156,6.9,52,0,-0.1,0.15,-0.16,0,Normal,
20230913 19:52:05.171,6.7,51,0,-0.01,0.15,-0.07,0,Normal,
20230913 19:52:05.187,6.8,52,0,-0.02,0.14,-0.1,0,Normal,
20230913 19:52:05.218,6.8,52,0,0.01,0.16,0,0,Normal,
20230913 19:52:05.234,6.4,50,0,-0.09,0.14,-0.23,0,Normal,
20230913 19:52:05.250,7.2,53,0,0.01,0.15,0.01,0,Normal,
20230913 19:52:05.265,6.8,52,0,0.04,0.1,0.09,0,Normal,
20230913 19:52:05.281,6.7,51,0,-0.1,0.13,-0.37,0,Normal,
20230913 19:52:05.296,7,52,0,-0.05,0.15,-0.14,0,Normal,
20230913 19:52:05.312,6.8,51,0,0.07,0.14,0.16,0,Normal,
20230913 19:52:05.328,6.9,52,0,-0.05,0.11,-0.23,0,Normal,
20230913 19:52:05.343,7.1,53,0,-0.05,0.14,-0.18,0,Normal,
20230913 19:52:05.359,6.9,52,0,0.07,0.15,0.11,0,Normal,
20230913 19:52:05.375,6.8,52,0,-0.05,0.1,-0.2,0,Normal,
20230913 19:52:05.390,7,52,0,-0.07,0.16,-0.2,0,Normal,
20230913 19:52:05.406,7.2,53,0,-0.01,0.13,-0.12,0,Normal,
20230913 19:52:05.421,7,52,0,0.05,0.15,0.15,0,Normal,
20230913 19:52:05.437,7,52,0,-0.04,0.14,-0.23,0,Normal,
20230913 19:52:05.453,7,52,0,-0.04,0.12,-0.08,0,Normal,
20230913 19:52:05.484,7.2,53,0,0.07,0.12,0.19,0,Normal,
20230913 19:52:05.500,7,52,0,-0.01,0.1,-0.1,0,Normal,
20230913 19:52:05.515,7.3,53,0,-0.11,0.13,-0.28,0,Normal,
20230913 19:52:05.531,7.1,53,0,0,0.17,-0.05,0,Normal,
20230913 19:52:05.546,7,52,0,0,0.11,0.09,0,Normal,
20230913 19:52:05.562,7.5,54,0,0.03,0.15,0,0,Normal,
20230913 19:52:05.578,7.2,53,0,-0.02,0.16,-0.04,0,Normal,
20230913 19:52:05.593,7.1,53,0,-0.01,0.18,0.07,0,Normal,
20230913 19:52:05.609,7.7,55,0,0,0.11,0,0,Normal,
20230913 19:52:05.625,7.1,53,0,0.01,0.13,0.03,0,Normal,
20230913 19:52:05.640,7,52,0,-0.02,0.18,-0.13,0,Normal,
20230913 19:52:05.656,7.4,54,0,0.02,0.14,0.02,0,Normal,
20230913 19:52:05.671,7.7,55,0,-0.02,0.14,-0.02,0,Normal,
20230913 19:52:05.687,7.4,54,0,-0.03,0.18,-0.15,0,Normal,
20230913 19:52:05.703,7.2,53,0,-0.03,0.16,-0.14,0,Normal,
20230913 19:52:05.718,7.3,53,0,-0.01,0.2,-0.1,0,Normal,
20230913 19:52:05.750,7.4,54,0,-0.06,0.15,-0.21,0,Normal,
20230913 19:52:05.765,7.4,54,0,0.05,0.12,0.13,0,Normal,
20230913 19:52:05.781,7.4,54,0,-0.11,0.16,-0.29,0,Normal,
20230913 19:52:05.796,7.6,54,0,-0.07,0.17,-0.06,0,Normal,
20230913 19:52:05.812,7.3,54,0,0.04,0.14,0.12,0,Normal,
20230913 19:52:05.828,7.6,55,0,-0.08,0.15,-0.17,0,Normal,
20230913 19:52:05.843,7.7,55,0,-0.09,0.14,-0.22,0,Normal,
20230913 19:52:05.859,7.6,54,0,0.03,0.16,0.11,0,Normal,
20230913 19:52:05.875,7.6,55,0,-0.01,0.16,-0.06,0,Normal,
20230913 19:52:05.890,7.8,55,0,-0.08,0.15,-0.26,0,Normal,
20230913 19:52:05.906,7.4,54,0,-0.01,0.18,-0.12,0,Normal,
20230913 19:52:05.921,7.6,55,0,-0.04,0.14,-0.07,0,Normal,
20230913 19:52:05.937,7.6,55,0,-0.04,0.16,-0.19,0,Normal,
20230913 19:52:05.953,7.7,55,0,-0.01,0.19,-0.07,0,Normal,
20230913 19:52:05.968,8,56,0,0.03,0.15,0.06,0,Normal,
20230913 19:52:05.984,7.7,55,0,-0.02,0.15,-0.01,0,Normal,
20230913 19:52:06.015,7.8,55,0,-0.03,0.19,-0.1,0,Normal,
20230913 19:52:06.031,7.6,55,0,0.04,0.16,0.06,0,Normal,
20230913 19:52:06.046,7.6,54,0,0,0.14,0.07,0,Normal,
20230913 19:52:06.062,7.9,56,0,0.02,0.16,-0.05,0,Normal,
20230913 19:52:06.078,7.7,55,0,0.01,0.14,-0.04,0,Normal,
20230913 19:52:06.093,7.9,55,0,-0.05,0.19,-0.1,0,Normal,
20230913 19:52:06.109,8,56,0,-0.07,0.19,-0.28,0,Normal,
20230913 19:52:06.125,7.9,56,0,-0.03,0.16,-0.01,0,Normal,
20230913 19:52:06.140,7.9,55,0,0.04,0.17,0.04,0,Normal,
20230913 19:52:06.156,8.2,57,0,-0.04,0.18,-0.07,0,Normal,
20230913 19:52:06.171,8.1,56,0,0.01,0.15,0.06,0,Normal,
20230913 19:52:06.187,8,56,0,-0.04,0.2,-0.17,0,Normal,
20230913 19:52:06.203,8.1,56,0,0,0.19,-0.02,0,Normal,
20230913 19:52:06.218,7.9,55,0,0,0.15,-0.06,0,Normal,
20230913 19:52:06.234,8.1,56,0,0.02,0.15,0.03,0,Normal,
20230913 19:52:06.250,8.2,57,0,-0.03,0.14,-0.2,0,Normal,
20230913 19:52:06.281,8,56,0,-0.02,0.21,-0.02,0,Normal,
20230913 19:52:06.296,8.2,57,0,-0.05,0.19,-0.17,0,Normal,
20230913 19:52:06.312,8.5,58,0,0,0.17,0.02,0,Normal,
20230913 19:52:06.328,8,56,0,0.07,0.19,0.22,0,Normal,
20230913 19:52:06.343,8.4,57,0,-0.05,0.17,-0.11,0,Normal,
20230913 19:52:06.359,8.3,57,0,-0.02,0.16,-0.09,0,Normal,
20230913 19:52:06.375,8.3,57,0,-0.04,0.15,-0.05,0,Normal,
20230913 19:52:06.390,8.4,57,0,-0.01,0.2,0.06,0,Normal,
20230913 19:52:06.406,8.2,57,0,-0.07,0.2,-0.18,0,Normal,
20230913 19:52:06.421,8.4,57,0,0.05,0.2,0.05,0,Normal,
20230913 19:52:06.437,8.3,57,0,0.1,0.19,0.12,0,Normal,
20230913 19:52:06.453,8.5,58,0,-0.05,0.2,-0.06,0,Normal,
20230913 19:52:06.468,8.8,59,0,-0.04,0.17,-0.11,0,Normal,
20230913 19:52:06.484,8.4,57,0,-0.01,0.18,0.1,0,Normal,
20230913 19:52:06.500,8.6,58,0,-0.05,0.19,-0.22,0,Normal,
20230913 19:52:06.515,8.7,58,0,-0.04,0.16,-0.11,0,Normal,
20230913 19:52:06.546,8.2,57,0,-0.04,0.18,-0.13,0,Normal,
20230913 19:52:06.562,8.5,58,0,-0.04,0.21,-0.16,0,Normal,
20230913 19:52:06.578,8.5,58,0,0,0.21,-0.07,0,Normal,
20230913 19:52:06.593,8.3,57,0,-0.02,0.21,-0.13,0,Normal,
20230913 19:52:06.609,8.6,58,0,-0.06,0.21,-0.23,0,Normal,
20230913 19:52:06.625,8.7,58,0,-0.04,0.23,-0.18,0,Normal,
20230913 19:52:06.640,8.3,57,0,0.02,0.19,0.01,0,Normal,
20230913 19:52:06.656,8.7,58,0,-0.09,0.24,-0.3,0,Normal,
20230913 19:52:06.671,8.8,59,0,-0.09,0.21,-0.29,0,Normal,
20230913 19:52:06.687,9,59,0,0.14,0.21,0.27,0,Normal,
20230913 19:52:06.703,8.5,58,0,0.01,0.16,-0.06,0,Normal,
20230913 19:52:06.718,8.7,58,0,-0.12,0.17,-0.33,0,Normal,
20230913 19:52:06.734,9.2,60,0,0.01,0.18,0.12,0,Normal,
20230913 19:52:06.750,8.6,58,0,-0.06,0.2,-0.23,0,Normal,
20230913 19:52:06.765,8.8,59,0,-0.14,0.21,-0.29,0,Normal,
20230913 19:52:06.796,9.4,61,0,0.07,0.21,0.13,0,Normal,
20230913 19:52:06.812,8.7,58,0,0.01,0.18,0.09,0,Normal,
20230913 19:52:06.828,9.1,60,0,-0.19,0.17,-0.47,0,Normal,
20230913 19:52:06.843,9,59,0,0.08,0.25,0.18,0,Normal,
20230913 19:52:06.859,8.9,59,0,0.01,0.17,0.02,0,Normal,
20230913 19:52:06.875,9.1,60,0,-0.08,0.15,-0.26,0,Normal,
20230913 19:52:06.890,9.2,60,0,0.05,0.22,0.04,0,Normal,
20230913 19:52:06.906,8.9,59,0,0.02,0.23,-0.02,0,Normal,
20230913 19:52:06.921,9.1,60,0,-0.02,0.24,-0.15,0,Normal,
20230913 19:52:06.937,9.2,60,0,0,0.24,-0.01,0,Normal,
20230913 19:52:06.953,9.2,60,0,-0.05,0.22,-0.14,0,Normal,
20230913 19:52:06.968,9.5,61,0,-0.02,0.2,-0.02,0,Normal,
20230913 19:52:06.984,8.8,59,0,0.05,0.16,0.06,0,Normal,
20230913 19:52:07.000,9.3,60,0,0.03,0.17,-0.02,0,Normal,
20230913 19:52:07.015,9.4,61,0,-0.05,0.15,-0.01,0,Normal,
20230913 19:52:07.031,8.7,58,0,-0.03,0.17,-0.12,0,Normal,
20230913 19:52:07.062,9.7,61,0,-0.02,0.17,-0.09,0,Normal,
20230913 19:52:07.078,9.6,61,0,-0.03,0.23,-0.02,0,Normal,
20230913 19:52:07.093,9.4,60,0,-0.01,0.24,-0.04,0,Normal,
20230913 19:52:07.109,9.3,60,0,-0.01,0.22,-0.12,0,Normal,
20230913 19:52:07.125,9.1,60,0,-0.02,0.21,-0.01,0,Normal,
20230913 19:52:07.140,9.4,61,0,-0.01,0.18,0.03,0,Normal,
20230913 19:52:07.156,9.2,60,0,-0.03,0.19,-0.12,0,Normal,
20230913 19:52:07.171,9.7,62,0,-0.07,0.17,-0.19,0,Normal,
20230913 19:52:07.187,9.3,60,0,-0.01,0.22,-0.06,0,Normal,
20230913 19:52:07.203,9.2,60,0,0,0.2,-0.06,0,Normal,
20230913 19:52:07.218,9.6,61,0,-0.19,0.21,-0.35,0,Normal,
20230913 19:52:07.234,9,59,0,-0.01,0.21,-0.22,0,Normal,
20230913 19:52:07.250,9.7,61,0,0.1,0.15,0.23,0,Normal,
20230913 19:52:07.265,9.7,62,0,-0.04,0.15,-0.15,0,Normal,
20230913 19:52:07.281,9,59,0,-0.18,0.21,-0.44,0,Normal,
20230913 19:52:07.296,9.6,61,0,0.07,0.19,0.14,0,Normal,
20230913 19:52:07.328,9.5,61,0,-0.02,0.23,-0.01,0,Normal,
20230913 19:52:07.343,9.5,61,0,-0.17,0.21,-0.43,0,Normal,
20230913 19:52:07.359,9.6,61,0,0.06,0.23,0.08,0,Normal,
20230913 19:52:07.375,9.7,62,0,0.01,0.21,0.1,0,Normal,
20230913 19:52:07.390,10.1,63,0,-0.11,0.23,-0.27,0,Normal,
20230913 19:52:07.406,9.5,61,0,-0.03,0.19,-0.08,0,Normal,
20230913 19:52:07.421,9.6,61,0,0.05,0.2,0.03,0,Normal,
20230913 19:52:07.437,9.7,62,0,-0.19,0.22,-0.45,0,Normal,
20230913 19:52:07.453,10.1,63,0,0.04,0.22,0.14,0,Normal,
20230913 19:52:07.468,9.8,62,0,-0.07,0.21,-0.09,0,Normal,
20230913 19:52:07.484,9.9,62,0,-0.14,0.27,-0.33,0,Normal,
20230913 19:52:07.500,9.7,61,0,0,0.24,-0.04,0,Normal,
20230913 19:52:07.515,9.5,61,0,0.01,0.27,0.05,0,Normal,
20230913 19:52:07.531,10.2,63,0,-0.07,0.18,-0.16,0,Normal,
20230913 19:52:07.546,10.1,63,0,-0.07,0.18,-0.18,0,Normal,
20230913 19:52:07.562,9.9,62,0,0.02,0.19,0.01,0,Normal,
20230913 19:52:07.593,9.9,62,0,-0.09,0.18,-0.14,0,Normal,
20230913 19:52:07.609,10,63,0,0.01,0.21,-0.11,0,Normal,
20230913 19:52:07.625,9.8,62,0,0.05,0.22,0.04,0,Normal,
20230913 19:52:07.640,10.3,63,0,0,0.18,-0.14,0,Normal,
20230913 19:52:07.656,9.9,62,0,-0.09,0.21,-0.19,0,Normal,
20230913 19:52:07.671,9.9,62,0,0,0.2,-0.09,0,Normal,
20230913 19:52:07.687,10.2,63,0,0.1,0.17,0.25,0,Normal,
20230913 19:52:07.703,9.5,61,0,-0.07,0.22,-0.22,0,Normal,
20230913 19:52:07.718,10,62,0,-0.14,0.24,-0.36,0,Normal,
20230913 19:52:07.734,10.5,64,0,0.04,0.2,0.1,0,Normal,
